transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
3509,8203283023,1333924038,33235934.14,credit card,success,34915950.8,6647.19,1,8203283023 chuyen den 1333924038,2024-09-12 19:29:40
3510,8203283023,9274922399,7866118.22,atm card,success,24337603.53,1573.22,10,8203283023 chuyen den 9274922399,2024-09-12 19:30:00
3511,8203283023,6496913603,20316475.4,atm card,success,18644989.04,4063.3,6,8203283023 chuyen den 6496913603,2024-09-12 19:30:20
3512,7976125545,3960086839,34200763.49,credit card,success,28027845.14,6840.15,9,7976125545 chuyen den 3960086839,2024-09-12 19:30:40
3513,3052928452,6303485293,22725775.41,atm card,success,32314689.66,4545.16,4,3052928452 chuyen den 6303485293,2024-09-12 19:31:00
3514,6303485293,8203283023,45744523.17,atm card,success,33721254.25,9148.9,8,6303485293 chuyen den 8203283023,2024-09-12 19:31:20
3515,3960086839,3960086839,39100929.15,atm card,success,18028570.96,7820.19,5,3960086839 chuyen den 3960086839,2024-09-12 19:31:40
3516,9274922399,2843848429,6181260.43,wire transfer,success,49812205.48,1236.25,2,9274922399 chuyen den 2843848429,2024-09-12 19:32:00
3517,8203283023,1333924038,47564938.66,debit card,success,44560149.17,9512.99,4,8203283023 chuyen den 1333924038,2024-09-12 19:32:20
3518,5920548482,8203283023,5095960.78,wire transfer,success,18095352.04,1019.19,10,5920548482 chuyen den 8203283023,2024-09-12 19:32:40
3519,7976125545,9274922399,31560213.88,credit card,success,1152304.81,6312.04,10,7976125545 chuyen den 9274922399,2024-09-12 19:33:00
3520,6303485293,6496913603,29232768.2,debit card,success,6105440.18,5846.55,2,6303485293 chuyen den 6496913603,2024-09-12 19:33:20
3521,5920548482,2843848429,12920244.76,debit card,success,26583399.98,2584.05,8,5920548482 chuyen den 2843848429,2024-09-12 19:33:40
3522,6496913603,3960086839,15908544.44,wire transfer,success,15537995.9,3181.71,5,6496913603 chuyen den 3960086839,2024-09-12 19:34:00
3523,7976125545,6303485293,42301315.07,debit card,success,2263156.46,8460.26,8,7976125545 chuyen den 6303485293,2024-09-12 19:34:20
3524,7976125545,2843848429,34593286.55,wire transfer,success,22752207.91,6918.66,10,7976125545 chuyen den 2843848429,2024-09-12 19:34:40
3525,1333924038,9274922399,10011052.32,debit card,success,33714698.15,2002.21,4,1333924038 chuyen den 9274922399,2024-09-12 19:35:00
3526,8203283023,9274922399,9386478.88,credit card,success,11845080.84,1877.3,6,8203283023 chuyen den 9274922399,2024-09-12 19:35:20
3527,1333924038,2843848429,25598063.1,atm card,success,2272826.62,5119.61,10,1333924038 chuyen den 2843848429,2024-09-12 19:35:40
3528,8203283023,3960086839,12446711.08,debit card,success,45773870.54,2489.34,5,8203283023 chuyen den 3960086839,2024-09-12 19:36:00
3529,7976125545,1333924038,34546617.67,credit card,success,19612330.12,6909.32,7,7976125545 chuyen den 1333924038,2024-09-12 19:36:20
3530,3960086839,8203283023,10041714.81,atm card,success,5073071.49,2008.34,1,3960086839 chuyen den 8203283023,2024-09-12 19:36:40
3531,6303485293,6303485293,3792425.52,debit card,success,19686250.84,758.49,10,6303485293 chuyen den 6303485293,2024-09-12 19:37:00
3532,3960086839,3052928452,14849083.85,atm card,success,11599273.04,2969.82,10,3960086839 chuyen den 3052928452,2024-09-12 19:37:20
3533,1333924038,3052928452,46637678.04,debit card,success,27154209.44,9327.54,1,1333924038 chuyen den 3052928452,2024-09-12 19:37:40
3534,9274922399,2843848429,27299252.93,atm card,success,33186216.51,5459.85,7,9274922399 chuyen den 2843848429,2024-09-12 19:38:00
3535,1333924038,1333924038,34843890.56,wire transfer,success,30068420.32,6968.78,5,1333924038 chuyen den 1333924038,2024-09-12 19:38:20
3536,6303485293,2843848429,37395278.56,atm card,success,4210058.17,7479.06,3,6303485293 chuyen den 2843848429,2024-09-12 19:38:40
3537,6303485293,9274922399,23501930.75,atm card,success,20361231.38,4700.39,9,6303485293 chuyen den 9274922399,2024-09-12 19:39:00
3538,6496913603,5920548482,43339541.71,debit card,success,34938490.85,8667.91,4,6496913603 chuyen den 5920548482,2024-09-12 19:39:20
3539,1333924038,5920548482,7004233.67,debit card,success,29549556.66,1400.85,7,1333924038 chuyen den 5920548482,2024-09-12 19:39:40
3540,9274922399,6303485293,24812843.49,credit card,success,41883513.56,4962.57,2,9274922399 chuyen den 6303485293,2024-09-12 19:40:00
3541,2843848429,6496913603,27373747.09,atm card,success,49270536.86,5474.75,2,2843848429 chuyen den 6496913603,2024-09-12 19:40:20
3542,6496913603,6303485293,14103497.25,atm card,success,46558585.94,2820.7,2,6496913603 chuyen den 6303485293,2024-09-12 19:40:40
3543,7976125545,6496913603,47208963.3,debit card,success,38945193.84,9441.79,5,7976125545 chuyen den 6496913603,2024-09-12 19:41:00
3544,5920548482,5920548482,32741620.81,debit card,success,5662608.88,6548.32,2,5920548482 chuyen den 5920548482,2024-09-12 19:41:20
3545,2843848429,3960086839,8945698.04,wire transfer,success,1874915.74,1789.14,8,2843848429 chuyen den 3960086839,2024-09-12 19:41:40
3546,5920548482,6303485293,15508583.08,debit card,success,44780728.11,3101.72,3,5920548482 chuyen den 6303485293,2024-09-12 19:42:00
3547,5920548482,9274922399,11268815.6,wire transfer,success,26454527.52,2253.76,9,5920548482 chuyen den 9274922399,2024-09-12 19:42:20
3548,9274922399,7976125545,47794591.37,atm card,success,3117952.56,9558.92,2,9274922399 chuyen den 7976125545,2024-09-12 19:42:40
3549,6303485293,6496913603,28565516.9,wire transfer,success,45464731.24,5713.1,8,6303485293 chuyen den 6496913603,2024-09-12 19:43:00
3550,6496913603,5920548482,21761328.67,atm card,success,1840970.9,4352.27,1,6496913603 chuyen den 5920548482,2024-09-12 19:43:20
3551,1333924038,3960086839,45718939.02,debit card,success,32356450.01,9143.79,8,1333924038 chuyen den 3960086839,2024-09-12 19:43:40
3552,3960086839,6303485293,49015057.74,wire transfer,success,6753374.67,9803.01,8,3960086839 chuyen den 6303485293,2024-09-12 19:44:00
3553,3052928452,6496913603,35541093.26,wire transfer,success,17761099.8,7108.22,4,3052928452 chuyen den 6496913603,2024-09-12 19:44:20
3554,3960086839,2843848429,42245509.62,credit card,success,23001482.0,8449.1,10,3960086839 chuyen den 2843848429,2024-09-12 19:44:40
3555,2843848429,8203283023,19738616.25,debit card,success,47550001.53,3947.72,5,2843848429 chuyen den 8203283023,2024-09-12 19:45:00
3556,9274922399,2843848429,45615943.79,atm card,success,24157702.97,9123.19,3,9274922399 chuyen den 2843848429,2024-09-12 19:45:20
3557,3960086839,7976125545,30702082.18,credit card,success,35690602.18,6140.42,2,3960086839 chuyen den 7976125545,2024-09-12 19:45:40
3558,6303485293,5920548482,9834128.21,debit card,success,20756367.75,1966.83,9,6303485293 chuyen den 5920548482,2024-09-12 19:46:00
3559,5920548482,5920548482,6527227.01,wire transfer,success,45846595.7,1305.45,4,5920548482 chuyen den 5920548482,2024-09-12 19:46:20
3560,5920548482,2843848429,45304166.55,credit card,success,10342839.99,9060.83,7,5920548482 chuyen den 2843848429,2024-09-12 19:46:40
3561,3052928452,3960086839,30464838.01,atm card,success,2946080.28,6092.97,7,3052928452 chuyen den 3960086839,2024-09-12 19:47:00
3562,5920548482,6496913603,32972771.86,debit card,success,17052567.12,6594.55,3,5920548482 chuyen den 6496913603,2024-09-12 19:47:20
3563,8203283023,7976125545,49722145.92,atm card,success,2589792.82,9944.43,5,8203283023 chuyen den 7976125545,2024-09-12 19:47:40
3564,1333924038,7976125545,49516144.07,debit card,success,36788981.38,9903.23,6,1333924038 chuyen den 7976125545,2024-09-12 19:48:00
3565,2843848429,7976125545,33700628.63,debit card,success,46959877.8,6740.13,1,2843848429 chuyen den 7976125545,2024-09-12 19:48:20
3566,2843848429,2843848429,18402383.81,debit card,success,13858167.49,3680.48,3,2843848429 chuyen den 2843848429,2024-09-12 19:48:40
3567,3960086839,3960086839,6311823.1,atm card,success,20027196.46,1262.36,7,3960086839 chuyen den 3960086839,2024-09-12 19:49:00
3568,5920548482,7976125545,11073137.17,debit card,success,13682923.04,2214.63,9,5920548482 chuyen den 7976125545,2024-09-12 19:49:20
3569,3960086839,5920548482,21585174.9,debit card,success,6881452.24,4317.03,9,3960086839 chuyen den 5920548482,2024-09-12 19:49:40
3570,8203283023,3052928452,20596869.34,debit card,success,5183487.36,4119.37,4,8203283023 chuyen den 3052928452,2024-09-12 19:50:00
3571,7976125545,1333924038,28108002.96,credit card,success,20708384.24,5621.6,5,7976125545 chuyen den 1333924038,2024-09-12 19:50:20
3572,1333924038,6496913603,6338083.48,debit card,success,14222119.38,1267.62,9,1333924038 chuyen den 6496913603,2024-09-12 19:50:40
3573,2843848429,7976125545,33344638.51,wire transfer,success,24267475.04,6668.93,10,2843848429 chuyen den 7976125545,2024-09-12 19:51:00
3574,6496913603,2843848429,40231878.21,wire transfer,success,33364504.17,8046.38,5,6496913603 chuyen den 2843848429,2024-09-12 19:51:20
3575,2843848429,8203283023,6218016.04,atm card,success,2452300.35,1243.6,7,2843848429 chuyen den 8203283023,2024-09-12 19:51:40
3576,9274922399,2843848429,5334904.28,wire transfer,success,37888498.5,1066.98,3,9274922399 chuyen den 2843848429,2024-09-12 19:52:00
3577,9274922399,7976125545,16147638.41,credit card,success,12500559.15,3229.53,4,9274922399 chuyen den 7976125545,2024-09-12 19:52:20
3578,7976125545,3960086839,22563091.6,credit card,success,19100852.23,4512.62,8,7976125545 chuyen den 3960086839,2024-09-12 19:52:40
3579,1333924038,3052928452,4027122.85,credit card,success,20585305.8,805.42,8,1333924038 chuyen den 3052928452,2024-09-12 19:53:00
3580,6303485293,6303485293,11660224.69,debit card,success,8581944.5,2332.04,6,6303485293 chuyen den 6303485293,2024-09-12 19:53:20
3581,6496913603,2843848429,35350614.79,wire transfer,success,7881746.23,7070.12,7,6496913603 chuyen den 2843848429,2024-09-12 19:53:40
3582,3960086839,6303485293,5370426.3,credit card,success,35128542.46,1074.09,7,3960086839 chuyen den 6303485293,2024-09-12 19:54:00
3583,8203283023,6303485293,12502560.91,wire transfer,success,1994372.41,2500.51,2,8203283023 chuyen den 6303485293,2024-09-12 19:54:20
3584,2843848429,2843848429,26280884.87,atm card,success,28648144.5,5256.18,10,2843848429 chuyen den 2843848429,2024-09-12 19:54:40
3585,5920548482,6496913603,12639695.73,debit card,success,10282126.86,2527.94,9,5920548482 chuyen den 6496913603,2024-09-12 19:55:00
3586,5920548482,8203283023,45188450.24,debit card,success,43354344.89,9037.69,7,5920548482 chuyen den 8203283023,2024-09-12 19:55:20
3587,5920548482,7976125545,42819510.05,wire transfer,success,23893794.03,8563.9,5,5920548482 chuyen den 7976125545,2024-09-12 19:55:40
3588,2843848429,3960086839,19615880.58,credit card,success,26372750.52,3923.18,5,2843848429 chuyen den 3960086839,2024-09-12 19:56:00
3589,8203283023,6496913603,26036561.26,atm card,success,3380070.54,5207.31,4,8203283023 chuyen den 6496913603,2024-09-12 19:56:20
3590,7976125545,1333924038,28483796.25,atm card,success,30528088.38,5696.76,4,7976125545 chuyen den 1333924038,2024-09-12 19:56:40
3591,6496913603,3960086839,26873778.96,credit card,success,35021663.62,5374.76,9,6496913603 chuyen den 3960086839,2024-09-12 19:57:00
3592,3960086839,6496913603,9867427.78,debit card,success,11137728.99,1973.49,6,3960086839 chuyen den 6496913603,2024-09-12 19:57:20
3593,1333924038,3052928452,47217525.37,credit card,success,24573798.55,9443.51,6,1333924038 chuyen den 3052928452,2024-09-12 19:57:40
3594,7976125545,8203283023,42924998.35,wire transfer,success,8195930.64,8585.0,2,7976125545 chuyen den 8203283023,2024-09-12 19:58:00
3595,3960086839,9274922399,3131766.18,credit card,success,8357148.71,626.35,10,3960086839 chuyen den 9274922399,2024-09-12 19:58:20
3596,8203283023,2843848429,38163289.54,wire transfer,success,33820214.76,7632.66,3,8203283023 chuyen den 2843848429,2024-09-12 19:58:40
3597,6496913603,8203283023,42815670.47,wire transfer,success,12081779.47,8563.13,7,6496913603 chuyen den 8203283023,2024-09-12 19:59:00
3598,7976125545,2843848429,6871809.54,debit card,success,22915538.72,1374.36,10,7976125545 chuyen den 2843848429,2024-09-12 19:59:20
3599,3960086839,1333924038,16455561.39,atm card,success,40505145.89,3291.11,3,3960086839 chuyen den 1333924038,2024-09-12 19:59:40
3600,3960086839,5920548482,41221984.14,debit card,success,21776427.96,8244.4,1,3960086839 chuyen den 5920548482,2024-09-12 20:00:00
3601,7976125545,6303485293,4704467.99,wire transfer,success,13880388.97,940.89,5,7976125545 chuyen den 6303485293,2024-09-12 20:00:20
3602,7976125545,6303485293,3776878.85,debit card,success,27498902.29,755.38,8,7976125545 chuyen den 6303485293,2024-09-12 20:00:40
3603,6303485293,9274922399,10182999.81,wire transfer,success,4071760.1,2036.6,8,6303485293 chuyen den 9274922399,2024-09-12 20:01:00
3604,3960086839,7976125545,23127312.06,wire transfer,success,1186496.6,4625.46,2,3960086839 chuyen den 7976125545,2024-09-12 20:01:20
3605,6303485293,3052928452,12791944.97,debit card,success,5854742.0,2558.39,10,6303485293 chuyen den 3052928452,2024-09-12 20:01:40
3606,6303485293,5920548482,3048182.78,wire transfer,success,3691239.2,609.64,5,6303485293 chuyen den 5920548482,2024-09-12 20:02:00
3607,5920548482,2843848429,12460958.08,atm card,success,46983452.25,2492.19,5,5920548482 chuyen den 2843848429,2024-09-12 20:02:20
3608,3960086839,5920548482,31931287.26,credit card,success,44056076.52,6386.26,1,3960086839 chuyen den 5920548482,2024-09-12 20:02:40
3609,3960086839,8203283023,15891494.22,wire transfer,success,35922697.92,3178.3,9,3960086839 chuyen den 8203283023,2024-09-12 20:03:00
3610,9274922399,6496913603,15473316.46,credit card,success,44337610.61,3094.66,2,9274922399 chuyen den 6496913603,2024-09-12 20:03:20
3611,3960086839,1333924038,32449690.42,atm card,success,39381156.66,6489.94,5,3960086839 chuyen den 1333924038,2024-09-12 20:03:40
3612,9274922399,9274922399,32696258.63,wire transfer,success,23382135.78,6539.25,8,9274922399 chuyen den 9274922399,2024-09-12 20:04:00
3613,6496913603,3052928452,45516317.61,credit card,success,22556579.12,9103.26,7,6496913603 chuyen den 3052928452,2024-09-12 20:04:20
3614,7976125545,6496913603,14584816.59,debit card,success,34262246.55,2916.96,4,7976125545 chuyen den 6496913603,2024-09-12 20:04:40
3615,3052928452,8203283023,43487376.89,wire transfer,success,38909718.7,8697.48,3,3052928452 chuyen den 8203283023,2024-09-12 20:05:00
3616,8203283023,3960086839,32212289.06,debit card,success,46995691.11,6442.46,8,8203283023 chuyen den 3960086839,2024-09-12 20:05:20
3617,3052928452,6303485293,22391149.21,credit card,success,44559132.81,4478.23,6,3052928452 chuyen den 6303485293,2024-09-12 20:05:40
3618,2843848429,7976125545,42697414.49,atm card,success,4944192.77,8539.48,8,2843848429 chuyen den 7976125545,2024-09-12 20:06:00
3619,7976125545,3960086839,10809753.88,atm card,success,22994598.85,2161.95,6,7976125545 chuyen den 3960086839,2024-09-12 20:06:20
3620,7976125545,2843848429,31873217.83,credit card,success,31577409.04,6374.64,3,7976125545 chuyen den 2843848429,2024-09-12 20:06:40
3621,8203283023,9274922399,33328550.85,atm card,success,40756074.0,6665.71,6,8203283023 chuyen den 9274922399,2024-09-12 20:07:00
3622,6303485293,1333924038,5887649.05,atm card,success,9579100.6,1177.53,1,6303485293 chuyen den 1333924038,2024-09-12 20:07:20
3623,2843848429,1333924038,6464224.72,atm card,success,25216562.1,1292.84,9,2843848429 chuyen den 1333924038,2024-09-12 20:07:40
3624,7976125545,1333924038,8173230.3,atm card,success,7745839.48,1634.65,7,7976125545 chuyen den 1333924038,2024-09-12 20:08:00
3625,8203283023,6303485293,18997280.0,wire transfer,success,14341096.88,3799.46,9,8203283023 chuyen den 6303485293,2024-09-12 20:08:20
3626,7976125545,3052928452,3899743.38,credit card,success,39847154.41,779.95,1,7976125545 chuyen den 3052928452,2024-09-12 20:08:40
3627,9274922399,3052928452,23207745.26,debit card,success,45233740.22,4641.55,5,9274922399 chuyen den 3052928452,2024-09-12 20:09:00
3628,3052928452,6303485293,35409514.79,credit card,success,23180799.37,7081.9,5,3052928452 chuyen den 6303485293,2024-09-12 20:09:20
3629,1333924038,8203283023,28946591.18,wire transfer,success,45686722.82,5789.32,10,1333924038 chuyen den 8203283023,2024-09-12 20:09:40
3630,8203283023,1333924038,31070484.45,debit card,success,4051867.8,6214.1,3,8203283023 chuyen den 1333924038,2024-09-12 20:10:00
3631,1333924038,3960086839,29363324.52,wire transfer,success,6166818.05,5872.66,8,1333924038 chuyen den 3960086839,2024-09-12 20:10:20
3632,5920548482,3052928452,34709954.45,credit card,success,13376955.36,6941.99,5,5920548482 chuyen den 3052928452,2024-09-12 20:10:40
3633,6496913603,9274922399,15486937.33,wire transfer,success,8123699.04,3097.39,9,6496913603 chuyen den 9274922399,2024-09-12 20:11:00
3634,6496913603,8203283023,38732688.33,credit card,success,25707910.49,7746.54,10,6496913603 chuyen den 8203283023,2024-09-12 20:11:20
3635,7976125545,3960086839,28467721.3,credit card,success,31500305.62,5693.54,7,7976125545 chuyen den 3960086839,2024-09-12 20:11:40
3636,7976125545,9274922399,5219768.9,debit card,success,3517929.77,1043.95,10,7976125545 chuyen den 9274922399,2024-09-12 20:12:00
3637,3052928452,9274922399,47545184.57,debit card,success,24261184.63,9509.04,6,3052928452 chuyen den 9274922399,2024-09-12 20:12:20
3638,6496913603,2843848429,37779760.47,wire transfer,success,10918445.24,7555.95,4,6496913603 chuyen den 2843848429,2024-09-12 20:12:40
3639,1333924038,9274922399,27332510.24,wire transfer,success,39919683.79,5466.5,5,1333924038 chuyen den 9274922399,2024-09-12 20:13:00
3640,6496913603,5920548482,7515095.45,debit card,success,3065676.06,1503.02,10,6496913603 chuyen den 5920548482,2024-09-12 20:13:20
