citizenID,mortdue,value,derog,delinq,clage,ninq,clno,debtinc
001203017485,397804,275830,0,10,192.34855,7,62,91.62703
001203017486,10667,832251,2,3,402.05873,3,33,53.70986
001203017487,155267,105414,5,3,374.8452,10,11,76.56903
001203017488,83160,256265,9,10,292.94869,5,44,33.91448
001203017489,204205,436982,10,14,156.762,8,63,59.16337
001203017490,352458,305366,2,7,219.99397,0,33,63.4827
001203017491,287200,437650,6,6,453.97318,3,17,68.25662
001203017492,111891,646153,9,15,114.0262,14,63,18.39835
001203017493,103995,701222,8,8,258.35036,8,65,26.33331
001203017494,267995,167771,4,8,385.22309,1,37,32.52091
001203017495,320235,850390,0,5,362.4695,11,35,76.83843
001203017496,430600,838716,10,15,302.37929,5,4,85.89941
001203017497,408999,795121,10,15,408.21639,8,70,22.4784
001203017498,194487,272251,8,4,337.94893,10,52,96.02869
001203017499,95520,562639,9,7,450.72876,18,73,46.18731
001203017500,239011,467758,4,15,272.42206,13,63,45.30864
001203017501,40875,378410,3,4,274.17697,18,75,83.38959
001203017502,438204,346202,2,8,138.52428,10,1,23.7063
001203017503,155205,667207,6,10,265.75758,17,35,95.58754
001203017504,18002,239398,6,0,319.85587,0,69,32.34403
001203017505,442292,307829,3,10,395.08532,4,18,46.05897
001203017506,329604,914858,7,1,387.38142,0,28,24.35241
001203017507,435030,998815,5,14,313.31874,5,14,16.64958
001203017508,43802,701057,7,13,324.36333,10,13,48.1168
001203017509,388112,525376,3,15,354.07274,2,60,55.06057
001203017510,483458,530794,6,14,485.75723,2,61,27.63968
001203017511,10751,306708,6,6,177.39925,4,53,58.90646
001203017512,416224,648032,1,9,151.85871,18,24,16.91293
001203017513,467219,478579,9,7,203.10001,8,69,51.79037
001203017514,437331,270583,0,6,390.04769,3,69,17.16285
001203017515,226396,773600,2,9,348.68568,0,31,81.58324
001203017516,344797,753131,3,0,212.5948,4,65,25.30296
001203017517,42348,808417,10,2,227.49342,13,67,48.13295
001203017518,242201,211528,8,5,191.34731,5,63,35.14413
001203017519,220776,726278,1,3,279.1498,14,66,62.68547
001203017520,371948,447489,4,3,138.08572,18,51,40.5887
001203017521,304524,457971,5,2,432.9386,2,64,57.52402
001203017522,475649,508353,6,1,314.46658,4,7,12.63573
001203017523,56994,670838,5,11,386.39026,11,8,68.83322
001203017524,210482,587779,2,14,147.36504,13,53,44.14847
001203017525,331968,375642,7,15,184.76557,4,9,58.55913
001203017526,420737,501254,6,12,477.73062,7,5,81.48511
001203017527,45120,429067,0,8,416.57541,10,16,57.51565
001203017528,143088,570666,8,8,422.92837,20,78,78.52438
001203017529,84900,559064,8,10,173.72069,8,58,24.11276
001203017530,489942,155528,8,2,133.99637,10,46,77.25725
001203017531,362749,382859,0,0,179.42467,2,51,27.24585
001203017532,414731,956223,4,4,179.69098,3,73,65.79278
001203017533,64875,906356,9,10,363.49207,19,77,55.65679
001203017534,345313,197699,10,11,497.2035,12,29,16.60605
001203017535,166779,348021,3,2,241.13319,7,7,93.45969
001203017536,314752,665875,1,11,113.30525,0,54,51.7848
001203017537,391288,107441,7,0,153.98831,15,41,28.51127
001203017538,102151,692283,9,14,377.27359,6,76,20.39987
001203017539,239454,257754,9,12,204.06291,7,37,49.14045
001203017540,177356,559006,1,12,373.46134,3,63,17.31141
001203017541,14325,375731,7,4,464.71496,3,41,72.1061
001203017542,316722,361424,0,6,359.59707,5,0,23.40457
001203017543,174730,327514,10,2,202.71624,16,77,58.31268
001203017544,114421,501562,9,10,143.31697,5,73,26.46736
001203017545,429535,231598,7,3,161.21702,11,13,65.73259
001203017546,258438,922177,2,8,289.7529,12,19,47.10342
001203017547,167979,728230,6,2,168.54288,16,27,58.96644
001203017548,96648,756349,4,2,476.48919,13,17,15.88922
001203017549,435219,804454,1,10,217.00584,11,41,23.10118
001203017550,396022,847119,7,3,237.92711,19,52,30.59058
001203017551,335901,108963,7,1,185.18572,9,19,65.2714
001203017552,373914,263989,5,7,393.48838,17,34,94.71468
001203017553,299918,908410,2,4,359.08678,19,63,34.09709
001203017554,384069,329357,8,14,459.5448,1,57,48.73655
001203017555,297133,501768,8,15,227.54354,20,33,50.3897
001203017556,93825,625961,0,15,440.58642,2,66,10.65757
001203017557,276848,594620,7,1,353.55766,4,68,82.67707
001203017558,234175,823896,4,2,145.56651,12,25,28.43055
001203017559,483203,231200,9,4,131.74547,5,30,16.96697
001203017560,230183,324826,2,12,446.17507,1,11,67.3667
001203017561,491636,179944,8,6,126.25959,11,69,88.43852
001203017562,475582,982884,6,3,445.05196,13,75,74.62061
001203017563,157376,605487,6,2,241.38965,0,30,12.42867
001203017564,199075,527174,8,5,153.07065,12,75,65.30062
001203017565,278172,798187,7,4,259.71151,9,32,89.34075
001203017566,81961,320213,2,7,132.57959,2,6,21.0817
001203017567,149100,459752,9,5,339.58021,3,39,68.80201
001203017568,184442,371162,7,5,262.34096,2,11,45.79422
001203017569,354152,439528,1,13,298.97328,12,34,64.04213
001203017570,421223,913037,3,15,369.3923,4,25,69.27299
001203017571,461428,176785,5,9,104.37439,18,39,17.06967
001203017572,446926,526744,0,9,207.09506,15,69,11.92901
001203017573,34033,670573,7,4,140.83528,17,51,93.70167
001203017574,468072,641466,0,6,420.83638,14,53,97.54741
001203017575,132432,938807,3,4,379.347,18,72,47.56169
001203017576,454572,257166,7,0,137.49247,0,0,60.89276
001203017577,261848,517889,8,14,486.95603,2,54,76.13846
001203017578,172067,681289,10,12,150.40734,3,4,89.80972
001203017579,333021,581933,8,11,162.36158,11,64,92.29874
001203017580,409099,893763,4,2,119.05553,17,68,31.7022
001203017581,349027,782068,0,5,211.89128,17,64,30.08678
001203017582,115377,581402,9,6,442.85719,5,20,80.7886
001203017583,176762,366350,7,15,473.04325,13,3,33.1465
001203017584,369143,111045,10,8,220.44659,5,74,25.5537
001203017585,427980,141982,2,5,472.85885,18,4,83.96993
001203017586,172011,952219,3,15,396.01959,15,9,60.71143
001203017587,482287,782485,9,13,217.31263,17,71,51.53865
001203017588,298847,746855,9,3,479.32109,11,53,47.17253
001203017589,456631,535648,8,7,183.36384,0,13,92.02447
001203017590,132977,252542,10,3,356.57806,14,77,76.89525
001203017591,169008,788268,0,1,332.0893,4,34,75.8665
001203017592,245729,109364,8,1,121.20287,17,26,77.15769
001203017593,386830,271305,1,14,291.86175,15,11,22.16113
001203017594,473435,444640,0,7,438.80069,12,43,82.18195
001203017595,436604,239815,1,3,390.65278,1,7,55.80924
001203017596,307461,752101,1,1,411.84078,7,10,60.2996
001203017597,148016,351443,0,15,484.91314,12,75,21.77003
001203017598,479779,456045,5,11,270.37701,15,24,21.17555
001203017599,89328,950680,1,8,471.63423,9,20,59.46215
001203017600,245253,102869,5,1,394.72133,16,5,67.17871
001203017601,300702,273887,6,7,150.25463,4,59,26.95123
001203017602,198545,783419,1,9,296.10182,16,47,53.76883
001203017603,59364,120834,5,9,394.17644,20,20,15.69567
001203017604,284191,344622,7,1,120.08542,18,15,38.01889
001203017605,212692,912218,8,5,225.17509,10,43,24.61524
001203017606,325306,537064,6,2,493.97133,11,12,47.88874
001203017607,451716,887522,2,0,268.8158,18,8,85.83124
001203017608,93817,299763,6,0,435.24512,4,7,62.58505
001203017609,487458,476764,8,13,390.57308,0,40,76.55583
001203017610,238118,574594,3,4,395.38312,6,58,79.72188
001203017611,156470,425272,10,4,232.9914,14,30,21.56284
001203017612,344356,654391,3,1,301.2402,17,77,26.79301
001203017613,440955,489486,1,7,208.13481,7,57,44.50499
001203017614,42377,916940,8,11,149.39949,5,50,82.28502
001203017615,465011,104031,7,1,349.29358,17,34,50.19233
001203017616,70717,339208,6,4,483.20117,13,57,62.22239
001203017617,237260,679642,0,1,450.89796,15,55,61.70157
001203017618,492593,579266,4,8,341.45531,6,59,69.23293
001203017619,470528,677873,9,10,127.75591,1,77,38.51217
001203017620,315075,959155,0,4,455.17611,13,51,19.70354
001203017621,304924,544181,10,0,239.54931,18,49,74.1176
001203017622,165844,358045,4,10,347.76451,3,20,20.05583
001203017623,29404,258053,7,7,437.82318,2,27,36.20339
001203017624,58890,485496,0,9,458.69278,17,57,12.99746
001203017625,353499,553107,8,13,378.1155,16,2,74.84567
001203017626,14029,811530,7,0,340.64214,12,52,52.47049
001203017627,289855,732281,5,11,450.49045,6,52,28.61573
001203017628,122877,316359,2,7,195.58878,5,18,80.37544
001203017629,99830,350483,8,12,299.54054,17,34,34.21469
001203017630,414188,462471,0,14,330.14126,16,80,68.60215
001203017631,127586,583645,4,2,268.67236,17,35,34.78762
001203017632,322725,916057,8,5,179.16686,2,23,16.73823
001203017633,451832,788455,1,12,286.49652,18,76,87.17776
001203017634,441233,879276,0,7,473.30134,7,9,68.69875
001203017635,249326,473305,6,9,196.94554,1,49,29.11136
001203017636,261415,672169,0,13,365.33546,4,8,78.29926
001203017637,487440,695345,0,13,292.97867,14,26,66.48857
001203017638,71919,455514,8,12,125.1663,5,29,56.3814
001203017639,225227,608680,0,12,141.2895,9,73,72.36327
001203017640,280949,819737,1,12,247.82499,5,71,70.8547
001203017641,229686,985211,7,13,476.8731,17,65,77.09785
001203017642,484043,818122,8,10,470.2341,12,23,25.74784
001203017643,407511,824653,8,15,118.55331,3,61,11.17726
001203017644,396614,121131,4,3,377.43752,1,48,28.1242
001203017645,292310,148331,8,0,279.27362,5,48,87.94516
001203017646,378885,370086,6,6,451.52669,17,33,18.91527
001203017647,94362,745684,2,8,270.04421,11,12,55.91576
001203017648,430032,164584,8,7,173.4538,9,18,76.15698
001203017649,120647,521050,5,7,293.98958,4,33,21.45993
001203017650,333203,524896,0,8,214.51842,17,70,87.26292
001203017651,124499,214883,9,13,458.71942,2,49,36.91923
001203017652,269505,436439,9,3,146.92722,3,48,19.10522
001203017653,457588,772022,2,13,140.96209,9,0,12.47826
001203017654,488877,545878,10,1,356.53298,17,77,31.42952
001203017655,398430,733263,1,10,369.52435,19,69,10.20455
001203017656,473471,948257,10,5,277.48739,13,34,53.17432
001203017657,428356,818903,5,11,227.91951,20,27,50.89539
001203017658,411895,360664,5,4,446.35194,16,51,61.11981
001203017659,252706,950423,8,5,393.08339,18,8,68.65814
001203017660,240746,916516,6,10,238.63192,2,39,26.8304
001203017661,182647,703807,9,6,216.31746,18,13,45.6812
001203017662,388575,399996,1,12,488.74956,9,10,93.28935
001203017663,270854,217567,4,6,358.63225,18,51,23.55567
001203017664,123628,989532,5,0,357.35299,14,39,65.40899
001203017665,284898,998518,4,11,461.90942,2,79,27.18171
001203017666,373783,665824,0,12,257.46405,14,50,92.87155
001203017667,443079,124223,7,2,208.64326,11,51,21.19173
001203017668,82045,771711,1,6,106.98937,13,46,68.2133
001203017669,59820,412282,9,8,160.30113,14,31,96.29629
001203017670,486664,518701,10,5,281.02986,8,0,27.178
001203017671,415339,491250,8,9,267.42475,4,38,50.65973
001203017672,14219,925676,7,9,160.84277,3,73,35.59964
001203017673,127986,388634,2,2,141.84494,0,28,32.5222
001203017674,11522,741940,8,14,499.1439,10,7,18.34999
001203017675,418146,825444,1,3,263.94032,8,40,22.66184
001203017676,480807,843442,4,3,431.20992,11,64,63.02671
001203017677,328527,658727,1,14,226.42948,13,72,43.10163
001203017678,36926,419277,9,3,410.27628,15,40,45.34799
001203017679,275259,244002,5,12,216.85618,11,59,26.0641
001203017680,242726,466361,5,14,285.38986,10,20,28.32767
001203017681,282003,412596,7,5,263.32298,4,26,84.86462
001203017682,46585,965698,10,3,306.02872,12,18,78.84002
001203017683,158561,441448,5,5,265.90637,20,21,73.46737
001203017684,457210,507469,10,2,237.09197,20,8,61.97732
001203017685,291638,878641,9,14,247.08495,2,71,87.96548
001203017686,400871,509655,8,2,453.9007,18,14,80.56484
001203017687,141406,310165,7,0,169.0375,15,60,43.79546
001203017688,243696,699048,4,1,311.69204,9,31,32.53295
001203017689,254114,918463,10,10,111.65667,17,4,79.50101
001203017690,469184,568870,9,1,414.05068,1,77,13.6206
001203017691,271973,998884,1,13,384.51815,13,65,57.56446
001203017692,395306,941798,8,15,420.98786,9,32,65.05871
001203017693,414815,381784,6,8,313.25445,15,52,73.3862
001203017694,290109,866259,0,13,237.55598,7,67,41.58077
001203017695,479474,493464,9,3,176.21621,14,21,60.41212
001203017696,452299,488382,8,8,436.08864,11,80,34.40726
001203017697,404889,619605,3,5,499.6352,16,17,37.46619
001203017698,375630,756439,2,13,109.32966,10,18,67.16504
001203017699,384664,723934,10,10,362.47453,0,47,42.78653
001203017700,99947,721079,7,0,379.10375,10,28,81.75242
001203017701,320874,472245,3,9,151.75744,12,21,77.76691
001203017702,50571,118684,3,4,248.01572,8,54,40.06565
001203017703,285408,163970,4,11,114.17471,17,23,80.64345
001203017704,140629,855876,2,0,394.67387,9,74,12.89693
001203017705,244627,886861,10,4,440.56927,18,65,59.8908
001203017706,130381,210239,10,7,343.579,2,38,42.63835
001203017707,235063,876463,2,6,132.17793,6,42,79.74203
001203017708,299761,330982,5,9,158.44646,5,59,69.26663
001203017709,348839,796712,2,4,169.3521,2,23,38.76908
001203017710,224927,345128,2,6,493.018,5,6,70.82689
001203017711,432929,602192,0,1,401.864,14,68,96.68849
001203017712,393148,614543,0,14,193.88224,4,70,36.79435
001203017713,102314,195351,9,15,202.82352,9,29,55.22722
001203017714,49741,500200,7,10,103.33378,5,66,49.86565
001203017715,258656,343835,3,3,375.52846,3,26,98.47175
001203017716,10916,756995,9,14,293.69077,7,37,37.95478
001203017717,317444,336083,5,14,483.21633,8,39,30.11333
001203017718,418718,203429,7,2,271.55087,10,32,84.77516
001203017719,172785,759270,4,14,496.70575,9,16,13.90673
001203017720,135689,869144,6,13,301.95085,16,55,95.01784
001203017721,183042,502150,9,12,439.49802,17,1,12.18815
001203017722,282326,705474,0,13,305.90031,9,62,48.49027
001203017723,113883,710231,6,6,240.13346,3,5,54.80228
001203017724,463383,595226,10,13,145.94503,5,37,94.00339
001203017725,247138,407102,5,10,309.58706,16,39,73.79876
001203017726,206777,883360,2,13,264.77858,16,43,23.0778
001203017727,171858,155475,4,12,189.89263,14,39,71.65452
001203017728,225206,221261,7,9,425.90693,20,65,29.05046
001203017729,130540,553937,0,13,396.18597,4,55,69.20703
001203017730,49962,615697,7,5,108.7481,4,49,19.0399
001203017731,379495,965621,1,12,309.36176,19,24,66.77926
001203017732,259719,362436,7,7,317.90473,4,0,97.64465
001203017733,333002,585796,9,0,369.43088,2,76,93.7255
001203017734,123827,986985,5,6,252.70661,13,70,42.75534
001203017735,129636,206490,4,12,457.64075,0,75,50.49113
001203017736,269979,623592,0,2,499.63021,19,72,11.31856
001203017737,300228,560161,6,13,121.43096,18,38,94.47493
001203017738,54873,343277,2,3,481.22111,11,78,61.41849
001203017739,476446,145199,8,4,366.37514,6,41,54.50154
001203017740,80519,273888,9,1,279.07821,13,57,25.63522
001203017741,207622,817598,5,14,213.69032,2,70,31.86357
001203017742,359295,437695,8,2,265.69564,9,73,78.77387
001203017743,383545,398733,9,4,477.56437,5,69,68.87615
001203017744,221558,340875,1,14,142.55916,19,50,56.74731
001203017745,303814,165669,2,3,480.26239,7,73,78.11752
001203017746,340333,749973,1,14,334.75211,6,39,59.78323
001203017747,209259,444771,2,1,352.49324,1,0,93.23661
001203017748,114735,839803,0,1,298.66811,10,26,31.92477
001203017749,118958,421282,2,6,392.70896,18,13,22.0996
001203017750,398668,532776,6,0,412.35257,12,61,90.6773
001203017751,263582,781226,5,0,204.34577,10,42,26.13717
001203017752,189179,328348,1,12,369.64241,0,80,33.37421
001203017753,255034,346477,0,15,444.36639,14,19,31.69019
001203017754,169779,178341,2,9,276.80217,10,48,72.24407
001203017755,142201,447615,6,9,383.12876,15,47,19.31274
001203017756,352722,707475,6,3,117.0442,6,7,98.14869
001203017757,395552,280411,5,14,184.89858,19,16,38.58283
001203017758,255274,466137,4,0,415.91856,20,72,84.29957
001203017759,54819,522469,0,14,225.85158,13,47,59.97025
001203017760,307061,864563,2,9,341.22367,2,60,87.60927
001203017761,21312,505222,3,0,460.39422,12,30,99.83875
001203017762,30685,969640,2,4,317.27899,12,60,75.65014
001203017763,37045,148261,9,8,452.67398,6,22,44.02433
001203017764,14316,575276,8,12,355.00514,14,2,84.40551
001203017765,189587,845745,2,6,378.13567,0,71,77.35773
001203017766,426899,350626,2,14,390.87951,18,33,38.8418
001203017767,273169,320183,1,8,432.25484,5,6,85.91684
001203017768,55845,966987,10,14,260.50747,0,77,22.61872
001203017769,16056,747567,10,12,436.47509,3,60,13.76583
001203017770,61570,778479,1,13,168.69094,15,6,64.9101
001203017771,414688,478888,5,5,304.26241,16,78,27.46228
001203017772,176597,617345,2,3,455.46015,0,79,14.31743
001203017773,46166,802355,0,2,418.87992,0,42,46.07901
001203017774,144523,194205,0,0,244.94505,0,56,45.05401
001203017775,186493,141665,9,2,446.79417,11,19,29.20718
001203017776,406455,277778,6,15,343.21977,2,78,42.45865
001203017777,391969,602908,10,10,143.89182,20,46,76.17767
001203017778,397717,566275,5,8,139.90529,12,2,11.3303
001203017779,212820,332840,0,15,424.37567,0,36,45.71958
001203017780,73851,174273,5,7,169.79354,9,5,74.68389
001203017781,311424,811243,9,7,292.64714,13,2,19.29105
001203017782,254952,951705,2,15,207.10522,1,25,44.75142
001203017783,104558,236702,2,6,423.45458,12,35,16.94135
001203017784,271770,830274,9,6,429.97615,16,28,92.63596
001203017785,81577,307473,2,10,270.45186,8,75,19.35904
001203017786,458495,177314,3,2,132.97475,0,28,30.69455
001203017787,443009,755757,2,3,278.55574,17,79,57.93683
001203017788,19394,431054,1,11,229.36338,3,65,54.95768
001203017789,494882,384171,10,10,432.20064,15,4,64.86967
001203017790,24967,427512,7,10,399.00149,16,7,13.60432
001203017791,283176,966381,10,14,169.79168,1,7,22.52616
001203017792,292956,655134,0,0,263.02342,1,30,11.51382
001203017793,361572,386821,3,11,150.89928,20,73,47.74137
001203017794,108361,573654,9,12,355.89237,19,17,21.3277
001203017795,15584,618411,9,14,246.98615,10,24,63.10859
001203017796,81314,342635,6,7,292.785,12,56,39.71162
001203017797,442726,485374,3,12,133.2311,5,14,86.69059
001203017798,263136,372948,10,6,494.7943,16,48,25.7009
001203017799,71481,635486,5,5,131.77362,0,14,11.09723
001203017800,208222,152325,8,2,366.2381,1,58,49.04258
001203017801,173209,870104,8,11,368.65426,5,21,51.6537
001203017802,99196,456175,7,15,160.74522,1,40,14.05515
001203017803,383036,109543,0,3,261.66064,5,15,25.82982
001203017804,411168,385105,8,2,104.87166,7,7,32.09
001203017805,297614,579764,1,4,473.29022,1,17,92.85642
001203017806,341992,419738,8,12,465.78593,12,76,33.7784
001203017807,20340,637094,7,9,343.7622,7,60,79.36226
001203017808,194349,731477,7,14,280.2659,6,39,75.74312
001203017809,340321,421219,8,0,105.65739,19,56,66.28029
001203017810,256456,392729,9,1,205.36989,5,15,79.09841
001203017811,476133,618754,5,8,195.54313,1,30,88.34015
001203017812,127897,393250,8,4,496.20249,20,34,36.85983
001203017813,334925,371614,2,15,389.14262,12,11,14.59995
001203017814,126973,278389,10,9,320.67956,19,68,33.7799
001203017815,259825,568945,8,10,273.65165,13,57,62.04993
001203017816,163373,807737,9,9,359.30061,9,11,31.53489
